image,target,binary_target,fold
57913_000218_Sideline_116_21.png,0,0,2
58106_002918_Endzone_49_0.png,1,1,2
58106_002918_Endzone_49_1.png,0,0,2
58106_002918_Endzone_49_2.png,0,0,2
58106_002918_Endzone_49_3.png,1,1,2
58106_002918_Endzone_49_4.png,0,0,2
58106_002918_Endzone_49_5.png,0,0,2
58106_002918_Endzone_49_6.png,0,0,2
58106_002918_Endzone_49_7.png,0,0,2
58106_002918_Endzone_49_8.png,0,0,2
58106_002918_Endzone_49_9.png,0,0,2
58106_002918_Endzone_49_10.png,0,0,2
58106_002918_Endzone_49_11.png,0,0,2
58106_002918_Endzone_49_12.png,0,0,2
58106_002918_Endzone_49_13.png,0,0,2
58106_002918_Endzone_49_14.png,0,0,2
58106_002918_Endzone_49_15.png,0,0,2
58106_002918_Endzone_49_16.png,0,0,2
58106_002918_Endzone_49_17.png,0,0,2
58106_002918_Endzone_50_0.png,0,0,2
58106_002918_Endzone_50_1.png,1,1,2
58106_002918_Endzone_50_2.png,1,1,2
58106_002918_Endzone_50_3.png,0,0,2
58106_002918_Endzone_50_4.png,0,0,2
58106_002918_Endzone_50_5.png,0,0,2
58106_002918_Endzone_50_6.png,0,0,2
58106_002918_Endzone_50_7.png,0,0,2
58106_002918_Endzone_50_8.png,0,0,2
58106_002918_Endzone_50_9.png,0,0,2
58106_002918_Endzone_50_10.png,0,0,2
58106_002918_Endzone_50_11.png,0,0,2
58106_002918_Endzone_50_12.png,0,0,2
58106_002918_Endzone_50_13.png,0,0,2
58106_002918_Endzone_50_14.png,0,0,2
58106_002918_Endzone_50_15.png,0,0,2
58106_002918_Endzone_50_16.png,0,0,2
58106_002918_Endzone_50_17.png,0,0,2
58106_002918_Endzone_54_0.png,0,0,2
58106_002918_Endzone_54_1.png,0,0,2
58106_002918_Endzone_54_2.png,2,1,2
58106_002918_Endzone_54_3.png,0,0,2
58106_002918_Endzone_54_4.png,0,0,2
58106_002918_Endzone_54_5.png,0,0,2
58106_002918_Endzone_54_6.png,0,0,2
58106_002918_Endzone_54_7.png,0,0,2
58106_002918_Endzone_54_8.png,0,0,2
58106_002918_Endzone_54_9.png,0,0,2
58106_002918_Endzone_54_10.png,0,0,2
58106_002918_Endzone_54_11.png,0,0,2
58106_002918_Endzone_54_12.png,0,0,2
58106_002918_Endzone_54_13.png,0,0,2
58106_002918_Endzone_54_14.png,0,0,2
58106_002918_Endzone_54_15.png,0,0,2
58106_002918_Endzone_54_16.png,0,0,2
58106_002918_Endzone_54_17.png,0,0,2
58106_002918_Endzone_55_0.png,0,0,2
58106_002918_Endzone_55_1.png,1,1,2
58106_002918_Endzone_55_2.png,0,0,2
58106_002918_Endzone_55_3.png,0,0,2
58106_002918_Endzone_55_4.png,0,0,2
58106_002918_Endzone_55_5.png,0,0,2
58106_002918_Endzone_55_6.png,1,1,2
58106_002918_Endzone_55_7.png,0,0,2
58106_002918_Endzone_55_8.png,0,0,2
58106_002918_Endzone_55_9.png,0,0,2
58106_002918_Endzone_55_10.png,0,0,2
58106_002918_Endzone_55_11.png,0,0,2
58106_002918_Endzone_55_12.png,0,0,2
58106_002918_Endzone_55_13.png,0,0,2
58106_002918_Endzone_55_14.png,0,0,2
58106_002918_Endzone_55_15.png,0,0,2
58106_002918_Endzone_55_16.png,0,0,2
58106_002918_Endzone_55_17.png,0,0,2
58106_002918_Endzone_64_0.png,0,0,2
58106_002918_Endzone_64_1.png,0,0,2
58106_002918_Endzone_64_2.png,0,0,2
58106_002918_Endzone_64_3.png,0,0,2
58106_002918_Endzone_64_4.png,0,0,2
58106_002918_Endzone_64_5.png,0,0,2
58106_002918_Endzone_64_6.png,0,0,2
58106_002918_Endzone_64_7.png,0,0,2
58106_002918_Endzone_64_8.png,0,0,2
58106_002918_Endzone_64_9.png,0,0,2
58106_002918_Endzone_64_10.png,1,1,2
58106_002918_Endzone_64_11.png,0,0,2
58106_002918_Endzone_64_12.png,0,0,2
58106_002918_Endzone_64_13.png,0,0,2
58106_002918_Endzone_64_14.png,0,0,2
58106_002918_Endzone_64_15.png,0,0,2
58106_002918_Endzone_64_16.png,0,0,2
58106_002918_Endzone_101_0.png,0,0,2
58106_002918_Endzone_101_1.png,0,0,2
58106_002918_Endzone_101_2.png,0,0,2
58106_002918_Endzone_101_3.png,0,0,2
58106_002918_Endzone_101_4.png,0,0,2
58106_002918_Endzone_101_5.png,0,0,2
58106_002918_Endzone_101_6.png,0,0,2
58106_002918_Endzone_101_7.png,1,1,2
58106_002918_Endzone_101_8.png,0,0,2
58106_002918_Endzone_101_9.png,0,0,2
58106_002918_Endzone_101_10.png,0,0,2
58106_002918_Endzone_101_11.png,0,0,2
58106_002918_Endzone_101_12.png,0,0,2
58106_002918_Endzone_101_13.png,1,1,2
58106_002918_Endzone_101_14.png,0,0,2
58106_002918_Endzone_101_15.png,0,0,2
58106_002918_Endzone_101_16.png,0,0,2
58106_002918_Endzone_101_17.png,0,0,2
58106_002918_Endzone_110_0.png,1,1,2
58106_002918_Endzone_110_1.png,0,0,2
58106_002918_Endzone_110_2.png,0,0,2
58106_002918_Endzone_110_3.png,0,0,2
58106_002918_Endzone_110_4.png,0,0,2
58106_002918_Endzone_110_5.png,0,0,2
58106_002918_Endzone_110_6.png,0,0,2
58106_002918_Endzone_110_7.png,1,1,2
58106_002918_Endzone_110_8.png,0,0,2
58106_002918_Endzone_110_9.png,0,0,2
58106_002918_Endzone_110_10.png,0,0,2
58106_002918_Endzone_110_11.png,0,0,2
58106_002918_Endzone_110_12.png,0,0,2
58106_002918_Endzone_110_13.png,0,0,2
58106_002918_Endzone_110_14.png,0,0,2
58106_002918_Endzone_110_15.png,0,0,2
58106_002918_Endzone_110_16.png,0,0,2
58106_002918_Endzone_110_17.png,0,0,2
58106_002918_Endzone_151_0.png,1,1,2
58106_002918_Endzone_151_1.png,0,0,2
58106_002918_Endzone_151_2.png,0,0,2
58106_002918_Endzone_151_3.png,0,0,2
58106_002918_Endzone_151_4.png,0,0,2
58106_002918_Endzone_151_5.png,0,0,2
58106_002918_Endzone_151_6.png,0,0,2
58106_002918_Endzone_151_7.png,0,0,2
58106_002918_Endzone_151_8.png,0,0,2
58106_002918_Endzone_151_9.png,1,1,2
58106_002918_Endzone_151_10.png,0,0,2
58106_002918_Endzone_151_11.png,0,0,2
58106_002918_Endzone_151_12.png,0,0,2
58106_002918_Endzone_151_13.png,0,0,2
58106_002918_Endzone_151_14.png,0,0,2
58106_002918_Endzone_151_15.png,0,0,2
58106_002918_Endzone_151_16.png,0,0,2
58106_002918_Endzone_193_0.png,1,1,2
58106_002918_Endzone_193_1.png,0,0,2
58106_002918_Endzone_193_2.png,1,1,2
58106_002918_Endzone_193_3.png,0,0,2
58106_002918_Endzone_193_4.png,0,0,2
58106_002918_Endzone_193_5.png,0,0,2
58106_002918_Endzone_193_6.png,0,0,2
58106_002918_Endzone_193_7.png,0,0,2
58106_002918_Endzone_193_8.png,0,0,2
58106_002918_Endzone_193_9.png,0,0,2
58106_002918_Endzone_193_10.png,0,0,2
58106_002918_Endzone_193_11.png,0,0,2
58106_002918_Endzone_193_12.png,0,0,2
58106_002918_Endzone_193_13.png,0,0,2
58106_002918_Endzone_193_14.png,0,0,2
58106_002918_Endzone_193_15.png,0,0,2
58106_002918_Endzone_268_0.png,0,0,2
58106_002918_Endzone_268_1.png,0,0,2
58106_002918_Endzone_268_2.png,0,0,2
58106_002918_Endzone_268_3.png,0,0,2
58106_002918_Endzone_268_4.png,0,0,2
58106_002918_Endzone_268_5.png,0,0,2
58106_002918_Endzone_268_6.png,0,0,2
58106_002918_Endzone_268_7.png,3,1,2
58106_002918_Endzone_268_8.png,0,0,2
58106_002918_Endzone_268_9.png,0,0,2
58106_002918_Endzone_268_10.png,0,0,2
58106_002918_Endzone_268_11.png,0,0,2
58106_002918_Endzone_268_12.png,0,0,2
58106_002918_Endzone_268_13.png,0,0,2
58106_002918_Endzone_268_14.png,0,0,2
58106_002918_Endzone_268_15.png,0,0,2
58106_002918_Endzone_268_16.png,0,0,2
58106_002918_Endzone_268_17.png,0,0,2
58106_002918_Endzone_268_18.png,0,0,2
58106_002918_Sideline_51_0.png,0,0,2
58106_002918_Sideline_51_1.png,0,0,2
58106_002918_Sideline_51_2.png,0,0,2
58106_002918_Sideline_51_3.png,1,1,2
58106_002918_Sideline_51_4.png,0,0,2
58106_002918_Sideline_51_5.png,1,1,2
58106_002918_Sideline_51_6.png,1,1,2
58106_002918_Sideline_51_7.png,1,1,2
58106_002918_Sideline_51_8.png,0,0,2
58106_002918_Sideline_51_9.png,0,0,2
58106_002918_Sideline_51_10.png,0,0,2
58106_002918_Sideline_51_11.png,0,0,2
58106_002918_Sideline_51_12.png,0,0,2
58106_002918_Sideline_51_13.png,0,0,2
58106_002918_Sideline_51_14.png,0,0,2
58106_002918_Sideline_51_15.png,0,0,2
58106_002918_Sideline_51_16.png,0,0,2
58106_002918_Sideline_51_17.png,0,0,2
58106_002918_Sideline_51_18.png,0,0,2
58106_002918_Sideline_51_19.png,0,0,2
58106_002918_Sideline_51_20.png,0,0,2
58106_002918_Sideline_51_21.png,0,0,2
58106_002918_Sideline_54_0.png,2,1,2
58106_002918_Sideline_54_1.png,1,1,2
58106_002918_Sideline_54_2.png,0,0,2
58106_002918_Sideline_54_3.png,0,0,2
58106_002918_Sideline_54_4.png,1,1,2
58106_002918_Sideline_54_5.png,0,0,2
58106_002918_Sideline_54_6.png,0,0,2
58106_002918_Sideline_54_7.png,0,0,2
58106_002918_Sideline_54_8.png,0,0,2
58106_002918_Sideline_54_9.png,0,0,2
58106_002918_Sideline_54_10.png,0,0,2
58106_002918_Sideline_54_11.png,0,0,2
58106_002918_Sideline_54_12.png,0,0,2
58106_002918_Sideline_54_13.png,0,0,2
58106_002918_Sideline_54_14.png,0,0,2
58106_002918_Sideline_54_15.png,0,0,2
58106_002918_Sideline_54_16.png,0,0,2
58106_002918_Sideline_54_17.png,0,0,2
58106_002918_Sideline_54_18.png,0,0,2
58106_002918_Sideline_54_19.png,0,0,2
58106_002918_Sideline_54_20.png,0,0,2
58106_002918_Sideline_58_0.png,0,0,2
58106_002918_Sideline_58_1.png,0,0,2
58106_002918_Sideline_58_2.png,0,0,2
58106_002918_Sideline_58_3.png,2,1,2
58106_002918_Sideline_58_4.png,0,0,2
58106_002918_Sideline_58_5.png,0,0,2
58106_002918_Sideline_58_6.png,0,0,2
58106_002918_Sideline_58_7.png,0,0,2
58106_002918_Sideline_58_8.png,0,0,2
58106_002918_Sideline_58_9.png,0,0,2
58106_002918_Sideline_58_10.png,0,0,2
58106_002918_Sideline_58_11.png,0,0,2
58106_002918_Sideline_58_12.png,0,0,2
58106_002918_Sideline_58_13.png,0,0,2
58106_002918_Sideline_58_14.png,0,0,2
58106_002918_Sideline_58_15.png,0,0,2
58106_002918_Sideline_58_16.png,0,0,2
58106_002918_Sideline_58_17.png,0,0,2
58106_002918_Sideline_58_18.png,0,0,2
58106_002918_Sideline_58_19.png,0,0,2
58106_002918_Sideline_58_20.png,0,0,2
58106_002918_Sideline_65_0.png,1,1,2
58106_002918_Sideline_65_1.png,0,0,2
58106_002918_Sideline_65_2.png,0,0,2
58106_002918_Sideline_65_3.png,0,0,2
58106_002918_Sideline_65_4.png,0,0,2
58106_002918_Sideline_65_5.png,0,0,2
58106_002918_Sideline_65_6.png,0,0,2
58106_002918_Sideline_65_7.png,0,0,2
58106_002918_Sideline_65_8.png,0,0,2
58106_002918_Sideline_65_9.png,0,0,2
58106_002918_Sideline_65_10.png,0,0,2
58106_002918_Sideline_65_11.png,0,0,2
58106_002918_Sideline_65_12.png,0,0,2
58106_002918_Sideline_65_13.png,0,0,2
58106_002918_Sideline_65_14.png,0,0,2
58106_002918_Sideline_65_15.png,0,0,2
58106_002918_Sideline_65_16.png,0,0,2
58106_002918_Sideline_65_17.png,0,0,2
58106_002918_Sideline_65_18.png,1,1,2
58106_002918_Sideline_65_19.png,0,0,2
58106_002918_Sideline_101_0.png,1,1,2
58106_002918_Sideline_101_1.png,0,0,2
58106_002918_Sideline_101_2.png,0,0,2
58106_002918_Sideline_101_3.png,0,0,2
58106_002918_Sideline_101_4.png,0,0,2
58106_002918_Sideline_101_5.png,0,0,2
58106_002918_Sideline_101_6.png,0,0,2
58106_002918_Sideline_101_7.png,1,1,2
58106_002918_Sideline_101_8.png,0,0,2
58106_002918_Sideline_101_9.png,0,0,2
58106_002918_Sideline_101_10.png,0,0,2
58106_002918_Sideline_101_11.png,0,0,2
58106_002918_Sideline_101_12.png,0,0,2
58106_002918_Sideline_101_13.png,0,0,2
58106_002918_Sideline_101_14.png,0,0,2
58106_002918_Sideline_101_15.png,0,0,2
58106_002918_Sideline_101_16.png,0,0,2
58106_002918_Sideline_101_17.png,0,0,2
58106_002918_Sideline_101_18.png,0,0,2
58106_002918_Sideline_101_19.png,0,0,2
58106_002918_Sideline_101_20.png,0,0,2
58106_002918_Sideline_101_21.png,0,0,2
58106_002918_Sideline_112_0.png,0,0,2
58106_002918_Sideline_112_1.png,1,1,2
58106_002918_Sideline_112_2.png,0,0,2
58106_002918_Sideline_112_3.png,1,1,2
58106_002918_Sideline_112_4.png,0,0,2
58106_002918_Sideline_112_5.png,0,0,2
58106_002918_Sideline_112_6.png,0,0,2
58106_002918_Sideline_112_7.png,0,0,2
58106_002918_Sideline_112_8.png,0,0,2
58106_002918_Sideline_112_9.png,0,0,2
58106_002918_Sideline_112_10.png,0,0,2
58106_002918_Sideline_112_11.png,0,0,2
58106_002918_Sideline_112_12.png,0,0,2
58106_002918_Sideline_112_13.png,0,0,2
58106_002918_Sideline_112_14.png,0,0,2
58106_002918_Sideline_112_15.png,0,0,2
58106_002918_Sideline_112_16.png,0,0,2
58106_002918_Sideline_112_17.png,0,0,2
58106_002918_Sideline_112_18.png,0,0,2
58106_002918_Sideline_112_19.png,0,0,2
58106_002918_Sideline_112_20.png,0,0,2
58106_002918_Sideline_112_21.png,0,0,2
58106_002918_Sideline_152_0.png,0,0,2
58106_002918_Sideline_152_1.png,0,0,2
58106_002918_Sideline_152_2.png,1,1,2
58106_002918_Sideline_152_3.png,0,0,2
58106_002918_Sideline_152_4.png,0,0,2
58106_002918_Sideline_152_5.png,0,0,2
58106_002918_Sideline_152_6.png,0,0,2
58106_002918_Sideline_152_7.png,1,1,2
58106_002918_Sideline_152_8.png,0,0,2
58106_002918_Sideline_152_9.png,0,0,2
58106_002918_Sideline_152_10.png,0,0,2
58106_002918_Sideline_152_11.png,0,0,2
58106_002918_Sideline_152_12.png,0,0,2
58106_002918_Sideline_152_13.png,0,0,2
58106_002918_Sideline_152_14.png,0,0,2
58106_002918_Sideline_152_15.png,0,0,2
58106_002918_Sideline_152_16.png,0,0,2
58106_002918_Sideline_152_17.png,0,0,2
58106_002918_Sideline_152_18.png,0,0,2
58106_002918_Sideline_152_19.png,0,0,2
58106_002918_Sideline_194_0.png,0,0,2
58106_002918_Sideline_194_1.png,0,0,2
58106_002918_Sideline_194_2.png,0,0,2
58106_002918_Sideline_194_3.png,0,0,2
58106_002918_Sideline_194_4.png,0,0,2
58106_002918_Sideline_194_5.png,0,0,2
58106_002918_Sideline_194_6.png,0,0,2
58106_002918_Sideline_194_7.png,0,0,2
58106_002918_Sideline_194_8.png,0,0,2
58106_002918_Sideline_194_9.png,0,0,2
58106_002918_Sideline_194_10.png,1,1,2
58106_002918_Sideline_194_11.png,1,1,2
58106_002918_Sideline_194_12.png,0,0,2
58106_002918_Sideline_194_13.png,0,0,2
58106_002918_Sideline_194_14.png,0,0,2
58106_002918_Sideline_194_15.png,0,0,2
58106_002918_Sideline_194_16.png,0,0,2
58106_002918_Sideline_194_17.png,0,0,2
58106_002918_Sideline_194_18.png,0,0,2
58106_002918_Sideline_194_19.png,0,0,2
58106_002918_Sideline_194_20.png,0,0,2
58106_002918_Sideline_194_21.png,0,0,2
58104_000352_Endzone_44_0.png,0,0,2
58104_000352_Endzone_44_1.png,2,1,2
58104_000352_Endzone_44_2.png,0,0,2
58104_000352_Endzone_44_3.png,0,0,2
58104_000352_Endzone_44_4.png,0,0,2
58104_000352_Endzone_44_5.png,0,0,2
58104_000352_Endzone_44_6.png,0,0,2
58104_000352_Endzone_44_7.png,0,0,2
58104_000352_Endzone_44_8.png,0,0,2
58104_000352_Endzone_44_9.png,0,0,2
58104_000352_Endzone_44_10.png,0,0,2
58104_000352_Endzone_44_11.png,0,0,2
58104_000352_Endzone_44_12.png,0,0,2
58104_000352_Endzone_44_13.png,0,0,2
58104_000352_Endzone_44_14.png,0,0,2
58104_000352_Endzone_44_15.png,0,0,2
58104_000352_Endzone_44_16.png,0,0,2
58104_000352_Endzone_44_17.png,0,0,2
58104_000352_Endzone_44_18.png,0,0,2
58104_000352_Endzone_44_19.png,0,0,2
58104_000352_Endzone_51_0.png,0,0,2
58104_000352_Endzone_51_1.png,0,0,2
58104_000352_Endzone_51_2.png,0,0,2
58104_000352_Endzone_51_3.png,0,0,2
58104_000352_Endzone_51_4.png,0,0,2
58104_000352_Endzone_51_5.png,0,0,2
58104_000352_Endzone_51_6.png,0,0,2
58104_000352_Endzone_51_7.png,0,0,2
58104_000352_Endzone_51_8.png,1,1,2
58104_000352_Endzone_51_9.png,0,0,2
58104_000352_Endzone_51_10.png,0,0,2
58104_000352_Endzone_51_11.png,0,0,2
58104_000352_Endzone_51_12.png,1,1,2
58104_000352_Endzone_51_13.png,0,0,2
58104_000352_Endzone_51_14.png,0,0,2
58104_000352_Endzone_51_15.png,0,0,2
58104_000352_Endzone_51_16.png,0,0,2
58104_000352_Endzone_51_17.png,0,0,2
58104_000352_Endzone_51_18.png,0,0,2
58104_000352_Endzone_51_19.png,0,0,2
58104_000352_Endzone_65_0.png,0,0,2
58104_000352_Endzone_65_1.png,0,0,2
58104_000352_Endzone_65_2.png,0,0,2
58104_000352_Endzone_65_3.png,0,0,2
58104_000352_Endzone_65_4.png,0,0,2
58104_000352_Endzone_65_5.png,0,0,2
58104_000352_Endzone_65_6.png,0,0,2
58104_000352_Endzone_65_7.png,0,0,2
58104_000352_Endzone_65_8.png,0,0,2
58104_000352_Endzone_65_9.png,0,0,2
58104_000352_Endzone_65_10.png,0,0,2
58104_000352_Endzone_65_11.png,0,0,2
58104_000352_Endzone_65_12.png,1,1,2
58104_000352_Endzone_65_13.png,0,0,2
58104_000352_Endzone_65_14.png,0,0,2
58104_000352_Endzone_65_15.png,0,0,2
58104_000352_Endzone_65_16.png,0,0,2
58104_000352_Endzone_65_17.png,0,0,2
58104_000352_Endzone_65_18.png,0,0,2
58104_000352_Endzone_90_0.png,0,0,2
58104_000352_Endzone_90_1.png,0,0,2
58104_000352_Endzone_90_2.png,0,0,2
58104_000352_Endzone_90_3.png,0,0,2
58104_000352_Endzone_90_4.png,0,0,2
58104_000352_Endzone_90_5.png,0,0,2
58104_000352_Endzone_90_6.png,0,0,2
58104_000352_Endzone_90_7.png,0,0,2
58104_000352_Endzone_90_8.png,0,0,2
58104_000352_Endzone_90_9.png,1,1,2
58104_000352_Endzone_90_10.png,1,1,2
58104_000352_Endzone_90_11.png,0,0,2
58104_000352_Endzone_90_12.png,0,0,2
58104_000352_Endzone_90_13.png,0,0,2
58104_000352_Endzone_90_14.png,0,0,2
58104_000352_Endzone_90_15.png,0,0,2
58104_000352_Endzone_90_16.png,0,0,2
58104_000352_Endzone_90_17.png,0,0,2
58104_000352_Endzone_90_18.png,0,0,2
58104_000352_Endzone_90_19.png,0,0,2
58104_000352_Endzone_97_0.png,0,0,2
58104_000352_Endzone_97_1.png,0,0,2
58104_000352_Endzone_97_2.png,0,0,2
58104_000352_Endzone_97_3.png,0,0,2
58104_000352_Endzone_97_4.png,2,1,2
58104_000352_Endzone_97_5.png,0,0,2
58104_000352_Endzone_97_6.png,0,0,2
58104_000352_Endzone_97_7.png,0,0,2
58104_000352_Endzone_97_8.png,0,0,2
58104_000352_Endzone_97_9.png,0,0,2
58104_000352_Endzone_97_10.png,0,0,2
58104_000352_Endzone_97_11.png,0,0,2
58104_000352_Endzone_97_12.png,0,0,2
58104_000352_Endzone_97_13.png,2,1,2
58104_000352_Endzone_97_14.png,0,0,2
58104_000352_Endzone_97_15.png,0,0,2
58104_000352_Endzone_97_16.png,0,0,2
58104_000352_Endzone_97_17.png,0,0,2
58104_000352_Endzone_97_18.png,0,0,2
58104_000352_Endzone_97_19.png,0,0,2
58104_000352_Endzone_110_0.png,0,0,2
58104_000352_Endzone_110_1.png,3,1,2
58104_000352_Endzone_110_2.png,0,0,2
58104_000352_Endzone_110_3.png,0,0,2
58104_000352_Endzone_110_4.png,0,0,2
58104_000352_Endzone_110_5.png,0,0,2
58104_000352_Endzone_110_6.png,0,0,2
58104_000352_Endzone_110_7.png,0,0,2
58104_000352_Endzone_110_8.png,0,0,2
58104_000352_Endzone_110_9.png,0,0,2
58104_000352_Endzone_110_10.png,0,0,2
58104_000352_Endzone_110_11.png,0,0,2
58104_000352_Endzone_110_12.png,0,0,2
58104_000352_Endzone_110_13.png,0,0,2
58104_000352_Endzone_110_14.png,0,0,2
58104_000352_Endzone_110_15.png,0,0,2
58104_000352_Endzone_110_16.png,0,0,2
58104_000352_Endzone_110_17.png,0,0,2
58104_000352_Endzone_110_18.png,0,0,2
58104_000352_Endzone_110_19.png,0,0,2
58104_000352_Endzone_133_0.png,0,0,2
58104_000352_Endzone_133_1.png,0,0,2
58104_000352_Endzone_133_2.png,0,0,2
58104_000352_Endzone_133_3.png,0,0,2
58104_000352_Endzone_133_4.png,0,0,2
58104_000352_Endzone_133_5.png,0,0,2
58104_000352_Endzone_133_6.png,0,0,2
58104_000352_Endzone_133_7.png,1,1,2
58104_000352_Endzone_133_8.png,0,0,2
58104_000352_Endzone_133_9.png,0,0,2
58104_000352_Endzone_133_10.png,1,1,2
58104_000352_Endzone_133_11.png,0,0,2
58104_000352_Endzone_133_12.png,0,0,2
58104_000352_Endzone_133_13.png,0,0,2
58104_000352_Endzone_133_14.png,0,0,2
58104_000352_Endzone_133_15.png,0,0,2
58104_000352_Endzone_133_16.png,0,0,2
58104_000352_Endzone_133_17.png,0,0,2
58104_000352_Endzone_133_18.png,0,0,2
58104_000352_Endzone_133_19.png,0,0,2
58104_000352_Endzone_136_0.png,0,0,2
58104_000352_Endzone_136_1.png,0,0,2
58104_000352_Endzone_136_2.png,0,0,2
58104_000352_Endzone_136_3.png,0,0,2
58104_000352_Endzone_136_4.png,0,0,2
58104_000352_Endzone_136_5.png,0,0,2
58104_000352_Endzone_136_6.png,0,0,2
58104_000352_Endzone_136_7.png,0,0,2
58104_000352_Endzone_136_8.png,0,0,2
58104_000352_Endzone_136_9.png,0,0,2
58104_000352_Endzone_136_10.png,0,0,2
58104_000352_Endzone_136_11.png,0,0,2
58104_000352_Endzone_136_12.png,0,0,2
58104_000352_Endzone_136_13.png,0,0,2
58104_000352_Endzone_136_14.png,0,0,2
58104_000352_Endzone_136_15.png,1,1,2
58104_000352_Endzone_136_16.png,0,0,2
58104_000352_Endzone_136_17.png,0,0,2
58104_000352_Endzone_136_18.png,1,1,2
58104_000352_Endzone_136_19.png,0,0,2
58104_000352_Sideline_39_0.png,3,1,2
58104_000352_Sideline_39_1.png,0,0,2
58104_000352_Sideline_39_2.png,0,0,2
58104_000352_Sideline_39_3.png,0,0,2
58104_000352_Sideline_39_4.png,0,0,2
58104_000352_Sideline_39_5.png,0,0,2
58104_000352_Sideline_39_6.png,0,0,2
58104_000352_Sideline_39_7.png,0,0,2
58104_000352_Sideline_39_8.png,0,0,2
58104_000352_Sideline_39_9.png,0,0,2
58104_000352_Sideline_39_10.png,0,0,2
58104_000352_Sideline_39_11.png,0,0,2
58104_000352_Sideline_39_12.png,0,0,2
58104_000352_Sideline_39_13.png,0,0,2
58104_000352_Sideline_39_14.png,0,0,2
58104_000352_Sideline_39_15.png,0,0,2
58104_000352_Sideline_39_16.png,0,0,2
58104_000352_Sideline_39_17.png,0,0,2
58104_000352_Sideline_39_18.png,0,0,2
58104_000352_Sideline_39_19.png,0,0,2
58104_000352_Sideline_39_20.png,0,0,2
58104_000352_Sideline_39_21.png,0,0,2
58104_000352_Sideline_45_0.png,0,0,2
58104_000352_Sideline_45_1.png,0,0,2
58104_000352_Sideline_45_2.png,0,0,2
58104_000352_Sideline_45_3.png,2,1,2
58104_000352_Sideline_45_4.png,0,0,2
58104_000352_Sideline_45_5.png,0,0,2
58104_000352_Sideline_45_6.png,0,0,2
58104_000352_Sideline_45_7.png,0,0,2
58104_000352_Sideline_45_8.png,0,0,2
58104_000352_Sideline_45_9.png,0,0,2
58104_000352_Sideline_45_10.png,0,0,2
58104_000352_Sideline_45_11.png,0,0,2
58104_000352_Sideline_45_12.png,0,0,2
58104_000352_Sideline_45_13.png,0,0,2
58104_000352_Sideline_45_14.png,0,0,2
58104_000352_Sideline_45_15.png,0,0,2
58104_000352_Sideline_45_16.png,0,0,2
58104_000352_Sideline_45_17.png,0,0,2
58104_000352_Sideline_45_18.png,0,0,2
58104_000352_Sideline_45_19.png,0,0,2
58104_000352_Sideline_45_20.png,0,0,2
58104_000352_Sideline_45_21.png,0,0,2
58104_000352_Sideline_47_0.png,0,0,2
58104_000352_Sideline_47_1.png,0,0,2
58104_000352_Sideline_47_2.png,0,0,2
58104_000352_Sideline_47_3.png,0,0,2
58104_000352_Sideline_47_4.png,0,0,2
58104_000352_Sideline_47_5.png,0,0,2
58104_000352_Sideline_47_6.png,0,0,2
58104_000352_Sideline_47_7.png,2,1,2
58104_000352_Sideline_47_8.png,0,0,2
58104_000352_Sideline_47_9.png,0,0,2
58104_000352_Sideline_47_10.png,0,0,2
58104_000352_Sideline_47_11.png,0,0,2
58104_000352_Sideline_47_12.png,0,0,2
58104_000352_Sideline_47_13.png,0,0,2
58104_000352_Sideline_47_14.png,0,0,2
58104_000352_Sideline_47_15.png,0,0,2
58104_000352_Sideline_47_16.png,0,0,2
58104_000352_Sideline_47_17.png,0,0,2
58104_000352_Sideline_47_18.png,0,0,2
58104_000352_Sideline_47_19.png,0,0,2
58104_000352_Sideline_47_20.png,0,0,2
58104_000352_Sideline_47_21.png,0,0,2
58104_000352_Sideline_52_0.png,0,0,2
58104_000352_Sideline_52_1.png,0,0,2
58104_000352_Sideline_52_2.png,0,0,2
58104_000352_Sideline_52_3.png,1,1,2
58104_000352_Sideline_52_4.png,0,0,2
58104_000352_Sideline_52_5.png,0,0,2
58104_000352_Sideline_52_6.png,0,0,2
58104_000352_Sideline_52_7.png,0,0,2
58104_000352_Sideline_52_8.png,0,0,2
58104_000352_Sideline_52_9.png,0,0,2
58104_000352_Sideline_52_10.png,0,0,2
58104_000352_Sideline_52_11.png,0,0,2
58104_000352_Sideline_52_12.png,0,0,2
58104_000352_Sideline_52_13.png,1,1,2
58104_000352_Sideline_52_14.png,0,0,2
58104_000352_Sideline_52_15.png,0,0,2
58104_000352_Sideline_52_16.png,0,0,2
58104_000352_Sideline_52_17.png,0,0,2
58104_000352_Sideline_52_18.png,0,0,2
58104_000352_Sideline_52_19.png,0,0,2
58104_000352_Sideline_52_20.png,0,0,2
58104_000352_Sideline_52_21.png,0,0,2
58104_000352_Sideline_66_0.png,0,0,2
58104_000352_Sideline_66_1.png,0,0,2
58104_000352_Sideline_66_2.png,0,0,2
58104_000352_Sideline_66_3.png,0,0,2
58104_000352_Sideline_66_4.png,0,0,2
58104_000352_Sideline_66_5.png,0,0,2
58104_000352_Sideline_66_6.png,1,1,2
58104_000352_Sideline_66_7.png,0,0,2
58104_000352_Sideline_66_8.png,1,1,2
58104_000352_Sideline_66_9.png,0,0,2
58104_000352_Sideline_66_10.png,0,0,2
58104_000352_Sideline_66_11.png,0,0,2
58104_000352_Sideline_66_12.png,0,0,2
